Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Chinese renmimbi,Turkish lira,Russian ruble,Producer index,Consumer index
1/11/2001,264.2,278.1,31058.7,176.8,395.5,426.3,2186.3,176,7484.2,104,105
1/12/2001,263.7,277.9,31111.3,178.3,394.9,427.9,2182.6,176.1,7467.7,103.8,104.8
1/15/2001,263.5,279.7,31339.4,178.1,396.7,430.7,2180.9,176.5,7463.4,103.7,104.8
1/16/2001,264.5,281.1,31143,179.8,397,432.2,2188.8,177.2,7501.4,104,105.2
1/17/2001,263.5,283.2,30979.7,178.9,398.2,435,2180.8,177.6,7488.1,103.9,104.9
1/18/2001,264.9,280.5,31263.5,179.5,401.1,428.5,2192.4,177.5,7512.3,104.3,105.3
1/19/2001,264.9,283.3,31082,180.3,400.8,432.9,2192.4,178.3,7513.4,104.4,105.4
1/22/2001,266.2,284.5,31066.3,182.2,401.4,436.1,2203.2,179.2,7561.3,105,105.9
1/23/2001,266.1,283.3,31147,180.9,401.1,434.1,2202.9,179,7557.2,104.9,105.8
1/24/2001,264.3,286.3,31217.2,181.3,400,438.2,2187.6,179,7513.7,104.6,105.3
1/25/2001,264.9,287.9,30900.6,181.6,399.8,439,2193,179.8,7517.1,104.8,105.7
1/26/2001,263.6,285.9,30830.1,180.9,397,436.8,2181.8,178.9,7479.8,104.3,105.2
1/29/2001,262.9,286.2,30723.2,180.4,394.9,435.5,2176,178.7,7459.4,104,105
1/30/2001,265,286.6,30914.4,181.4,397.3,436.4,2193.4,179.8,7528.3,104.6,105.7
1/31/2001,264.5,284.4,30757.4,181,397.2,434.8,2189.6,179.1,7531.4,104.2,105.4
2/1/2001,267.7,284.6,30868.1,181,399.6,436.4,2215.4,180.2,7617.6,105.2,106.4
2/2/2001,266.7,285.7,30853.2,181.6,398.5,439.2,2207.6,180.4,7589.8,105,106.2
2/5/2001,265.5,282.4,30505.5,179.9,399.1,434.2,2197.1,179.1,7554.4,104.6,105.6
2/6/2001,262.7,282,30207.9,179.9,396.7,433.8,2174.3,177.9,7482.5,103.5,104.6
2/7/2001,263.2,282.2,30534.6,180,398.5,433.7,2178,178.3,7498.7,104.1,104.8
2/8/2001,263,286.2,30539,181.9,397.5,438.9,2176.3,179.4,7510.9,104.7,105
2/9/2001,259.9,281.2,30578.5,179.6,392.5,431.3,2151,177,7455.8,103.3,103.7
2/12/2001,261.1,280.8,30719.7,179.8,396.9,431.6,2161.2,177.5,7490.2,103.6,104.2
2/13/2001,260.8,283,30608.1,179.6,397.3,435.1,2158.1,177.9,7483.3,103.8,104.2
2/14/2001,260.3,283.3,30321.7,178.2,397.4,434.7,2153.9,177.8,7470,103.8,104.1
2/15/2001,258.6,286.1,29919.4,178.3,395.5,438.5,2140.1,178,7417.8,103.3,103.6
2/16/2001,257.5,281.1,29717.5,177.4,395.1,432.5,2130.9,176.5,7383.9,102.5,103
2/19/2001,259.5,281.8,30094.9,179.4,398.8,433.4,2147.4,177.5,7446.2,103.1,103.7
2/20/2001,256.3,281.9,29604.6,177.4,394,432.5,2120.9,176.2,7355.4,102.1,102.6
2/21/2001,257.5,282.3,30016.8,178.2,395.9,432.6,2131.4,177,7387.2,102.5,103.2
2/22/2001,258.9,285.1,30115.9,178.9,398,436.9,2142.5,258.9,7430,103.3,110.5
2/23/2001,260.5,286.7,30315.1,179.8,400.5,439.8,2155.9,312.5,7495,104.1,115.6
2/26/2001,263.2,289.3,30722,182.6,403.4,444.4,2178.7,268.5,7567,104.9,112.9
2/27/2001,268.3,292,31185.8,186.1,409.8,449.4,2221,265.6,7716.8,106.7,114.3
2/28/2001,266.7,290,31282.6,184.9,408.3,446.7,2207.8,257.4,7646.3,106.1,113
3/1/2001,266.4,286.5,31220.2,183.1,410.4,440.7,2204.8,245,7639.7,105.9,111.7
3/2/2001,263.1,281.2,31324.7,178.5,407.3,432.7,2178,242.1,7546.8,104.5,110.3
3/5/2001,262.5,282.6,31262.4,178.7,406,434.1,2172.9,241.5,7527.2,104.6,110.1
3/6/2001,261.9,281.4,31132.6,178.5,403.3,432.7,2167.5,240.9,7506.7,104.8,109.8
3/7/2001,260.7,281.1,31212.8,178.4,404.2,432.4,2157.5,239.8,7474.9,104.7,109.3
3/8/2001,263.7,282.9,31552.3,179.6,408.4,436.1,2182.2,242.6,7561.7,105.4,110.6
3/9/2001,269.8,289.5,32281.5,183.8,417.9,446.8,2233.2,242.2,7735.2,108,112.6
3/12/2001,272.5,293.3,32839,185.9,422.6,451.6,2255.9,256.8,7815.3,109.1,114.8
3/13/2001,269.3,293.6,32341.6,185.4,416.8,452.3,2229.3,259.3,7721.9,108.3,114.1
3/14/2001,263.9,289.4,31898.1,182.2,409.4,445.4,2184.1,262.5,7567.2,106.4,112.6
3/15/2001,262.1,289.1,31917.7,181.5,408.3,444.7,2169.1,268.6,7514.5,105.7,112.5
3/16/2001,260.7,290.7,32033.5,182.3,408.8,446.3,2157.8,262,7475.8,105.6,111.6
3/19/2001,260.6,290.1,31830.1,182.7,408.6,444.8,2156.6,260.3,7463.2,105.4,111.4
3/20/2001,261.6,289.7,32062.1,183.1,408.5,444.5,2164.9,256.3,7492.4,105.8,111.4
3/21/2001,262,291.9,32287.6,183.3,412.3,447.5,2168.6,256.8,7530.4,106.3,111.6
3/22/2001,261.2,295.5,32447.9,184,410.5,452,2161.5,256.5,7514.3,106.1,111.4
3/23/2001,262.9,294.3,32249.1,183.9,412.1,450.7,2175.7,258.3,7562.7,106.5,112.1
3/26/2001,262.2,292.8,32291.2,182.9,408.1,449.3,2170.3,258.1,7542.7,106,111.8
3/27/2001,262,291.7,32264,182.3,410.1,447.4,2168.7,259.8,7539.3,106,111.8
3/28/2001,260.2,292.6,31690.2,181.3,408.9,448,2153.4,260.9,7487.4,105.6,111.4
3/29/2001,260.2,295,32001,181.1,408.8,450.1,2153.5,278.4,7490.2,105.6,112.9
3/30/2001,257.7,291.5,32295,181.3,405.8,444.8,2133.2,271.2,7418.4,104.9,111.5
4/2/2001,256,290.2,32362.3,180.1,403,443,2118.7,289,7388.8,104.5,112.4
4/3/2001,257.1,290,32374,180.1,406.4,442.8,2128.1,312.4,7426.8,105.2,114.7
4/4/2001,259.5,287.4,32494.8,181,406.6,439.2,2147.5,323,7493.4,105.7,116.2
4/5/2001,258.1,287.9,32164.4,180.6,407.3,439.8,2136.2,311.1,7453.9,105.2,114.8
4/6/2001,258.8,287.1,32069.2,179.9,405.8,439.5,2142,309.9,7466.9,105.2,114.9
4/9/2001,259,287.1,32381.5,178.7,405.1,439.2,2143.7,326.3,7463.9,105.3,116.3
4/10/2001,256.7,288.3,31951.6,178.4,399.5,439.8,2124.3,332.4,7409.2,104.2,116.1
4/11/2001,257.7,291.3,32133.9,179.7,402.2,443,2133,332.7,7439,104.3,116.7
4/12/2001,259.3,290.2,32001.8,180,404.5,441.5,2145.9,329.5,7482,104.7,117
4/13/2001,259.3,290.2,32001.8,180,404.5,441.5,2145.9,329.5,7482,104.7,117
4/16/2001,259.3,293.2,32294.8,180.8,405.6,446,2145.8,303.3,7481.7,104.7,115.1
4/17/2001,260.6,295.4,32244.3,182,405.5,450.2,2156.7,319.2,7534.6,105.7,116.8
4/18/2001,258.9,296.6,31735,182.1,405.7,453.5,2142.6,322.9,7497.1,105.6,116.5
4/19/2001,263.1,296,32039,183.1,407.2,452.7,2177.8,322.6,7607.5,106.6,117.8
4/20/2001,263.9,292.8,32370.4,183,407.8,448.1,2184,327.3,7622.6,106.6,118.3
4/23/2001,262.6,292.7,31980.7,182.5,405.5,447.8,2173.5,325.4,7581.8,106.5,117.7
4/24/2001,263.4,294.7,32194.1,183.4,408.1,451.1,2180.1,324.6,7608.6,106.9,118.1
4/25/2001,263.5,293.7,32169.4,183,406.5,449.9,2180.9,324.1,7614.9,106.8,118
4/26/2001,263.5,292.2,32232.6,183,406.8,448.7,2181,321.1,7621.7,106.5,117.7
4/27/2001,264.6,296.4,32753.5,184.2,407.6,455.5,2190.2,298.3,7662,106.7,116.3
4/30/2001,263.2,296.8,32508.2,183.9,404.3,456.5,2178.2,298.9,7612.9,106.2,115.8
5/1/2001,264,296.2,32226.5,184.3,405,456.6,2185.2,300.8,7634.6,106.3,116.2
5/2/2001,264,296,32199.3,184.1,404.1,457,2184.8,307.9,7621,106.2,116.8
5/3/2001,266.4,298.1,32245,185.9,408.4,460.1,2205.1,312.2,7715.5,107.3,118
5/4/2001,266.6,297.8,32263.9,185.5,408.8,460.4,2206.8,302.7,7725.3,107.4,117.3
5/7/2001,266.6,299.1,32325.2,185.1,410.2,461.5,2206.8,303.8,7725.5,107.3,117.4
5/8/2001,265.2,299.6,32308,185.2,409.7,461.8,2195.5,303.9,7684.4,106.7,117
5/9/2001,267.9,302.9,32712.5,188.4,412.8,466.7,2217.1,308.7,7761.2,107.4,118.3
5/10/2001,268.5,304,32929.4,188.7,413.5,467.6,2222,306.4,7779.4,107.5,118.3
5/11/2001,269.1,307.1,32895.4,189.5,416.4,471,2227,310,7797.1,108.1,118.9
5/14/2001,268.4,307,33067.4,189.2,416.7,470.3,2221.2,309.3,7796.4,108,118.7
5/15/2001,266.6,303.4,32894.4,187.5,412.7,464.9,2206.6,305.1,7743.1,107.3,117.8
5/16/2001,270.9,306.3,33491.4,189.5,417.4,469.4,2242.2,304.4,7875.1,108.9,119.1
5/17/2001,274,310.9,33710.2,191.6,420.7,477.2,2267.8,306.7,7973.7,109.8,120.4
5/18/2001,273,311.3,33776.9,191,418.8,477.5,2259.6,302.8,7942.7,109.5,119.7
5/21/2001,291.3,332.8,35801.9,202.7,446.2,509.9,2410.9,324.6,8478.9,116.4,128
5/22/2001,284.2,327.9,34859.5,199,438.4,501.8,2352,315.7,8271.9,114,124.9
5/23/2001,283.2,328.9,34132.3,198.7,437.7,502.4,2343.7,315.7,8242.8,113.8,124.6
5/24/2001,286.1,333.6,34293.1,202.9,442.8,508.8,2367.6,319.8,8325.8,115.1,125.9
5/25/2001,276.3,322.4,33339.2,194.5,427.1,492,2286.6,307.1,8038,110.9,121.5
5/28/2001,276.3,321.2,33433.2,194.5,426.8,490.9,2286.5,309.5,8036.9,110.9,121.7
5/29/2001,275.8,322.8,33109.3,194.5,424.9,492.5,2282.3,312.4,8026.5,111,121.8
5/30/2001,271,316.1,32605.4,190.4,418,481.9,2243.3,317.8,7897.8,109.2,120.6
5/31/2001,267.5,315.6,31784.4,188.3,413.6,479.9,2214.1,313,7803.5,108.3,119.1
6/1/2001,265.4,313.5,31556.1,187.6,406.5,476.8,2196.9,306.5,7741.5,107.4,117.8
6/4/2001,266.5,314.4,31890.7,188.4,408.4,477.7,2205.8,307,7774.3,107.9,118.2
6/5/2001,265.7,313.3,31937.1,188.5,407.5,474.5,2199.2,311.7,7757.1,107.6,118.3
6/6/2001,265.5,313.5,31976.8,190.5,405.3,476.8,2197.6,310.6,7751,107.4,118.2
6/7/2001,266.1,313,31914.7,191.6,405,476.6,2202.4,311.1,7768.3,107.4,118.4
6/8/2001,267,314.7,32246.9,193.5,406.2,479.5,2209.9,309.7,7787.1,107.5,118.6
6/11/2001,268.5,319,32724.8,195.6,407.4,484.5,2222.3,318.8,7825.7,108.3,120
6/12/2001,269.9,317.9,32910.2,195.7,411.2,484,2234,322.7,7866.2,108.8,120.7
6/13/2001,272,319.4,33104.5,196,412.5,487.8,2251.2,335.9,7921.1,109.4,122.5
6/14/2001,272.4,317.2,33048.9,194.6,413.6,484.5,2254.7,328.2,7936.9,109.5,121.9
6/15/2001,272.2,315.7,33280.5,194,414.8,482.1,2253,322.6,7926.2,109.3,121.4
6/18/2001,272,315.8,33457.4,193.8,416.4,483,2251.3,334.7,7922,109.5,122.3
6/19/2001,273.4,318.9,33596.8,195,419,487.5,2263.2,339.3,7966.6,110.2,123.2
6/20/2001,271.5,318.7,33474.6,194.6,415.6,485.8,2247.2,344.4,7913.4,109.7,123
6/21/2001,271.7,318.3,33800.8,192.1,414.9,484.1,2248.8,347.9,7915.4,109.7,123.4
6/22/2001,273.3,319.9,33986.2,193.7,417.4,485.8,2262,351.2,7956,110.2,124.2
6/25/2001,272.9,316.9,33798.7,193,414.6,481.6,2258.7,356.4,7944.9,110.1,124.5
6/26/2001,274,318,33940.4,193.5,415.6,484.1,2267.8,348.7,7979.2,110.4,124.2
6/27/2001,274.8,319.6,34095.8,194.4,416.8,485.7,2274.5,345.2,8007,110.8,124.2
6/28/2001,269.5,317.6,33664.6,191.3,410.9,482.7,2230.7,338.2,7851.6,109,121.9
6/29/2001,270.6,319.6,33749.2,192.4,410.7,486.4,2239.7,339.6,7887.2,109.6,122.4
7/2/2001,268.4,317.1,33361.3,189.6,406.6,482.4,2221.1,344.3,7831.8,108.5,122.2
7/3/2001,268.5,317.1,33435,190.8,405,482.7,2222.3,342.2,7840.5,108.4,122
7/4/2001,267.6,316.4,33302.8,190.3,404.6,481.1,2214.9,341.5,7814.2,108.1,121.6
7/5/2001,266.3,318.2,33480.5,190.3,402.3,484.2,2204.1,340.7,7774.6,107.9,121.2
7/6/2001,265.1,313.9,33413.2,188.5,402.2,477.1,2194.2,354.6,7742.5,107.9,121.9
7/9/2001,266.1,313.4,33378.2,188.8,405.1,477.1,2202.4,347.8,7753.1,108.2,121.6
7/10/2001,267.5,312.5,33551.6,189.5,406.6,476,2213.7,349.8,7823.2,108.8,122.2
7/11/2001,267.6,310.6,33215,189.2,408.9,471.4,2214.5,369.2,7815.9,109.1,123.9
7/12/2001,266.3,312.4,32994.5,189.4,406.7,472.4,2204.1,352.9,7780,108.7,122.1
7/13/2001,266.4,312.7,33239.1,190.2,409.9,472.7,2204.5,355.4,7780.1,108.5,122.4
7/16/2001,268.3,313.7,33626.5,191.6,413.4,474.4,2220.2,375.6,7843.6,109.2,124.7
7/17/2001,267.6,314.3,33470.1,191.1,411.9,475.6,2214.9,385.3,7826.5,109.1,125.3
7/18/2001,268.6,308.2,33403.6,189.8,412.2,464.1,2222.8,366.6,7855.6,109,123.9
7/19/2001,270.3,310.8,33380.7,190.8,415.9,468.1,2237.2,362.9,7917.1,110,124.1
7/20/2001,269.7,309,33200.1,188.8,416.2,464.8,2232.3,357.5,7897.6,110,123.5
7/23/2001,268.7,309.6,33377.9,189.3,415.6,466.4,2224,355.4,7868.6,109.4,123
7/24/2001,268.8,307.4,33341.1,189.3,413.7,463.3,2224.5,355.4,7872.8,109.4,122.9
7/25/2001,268.4,305.3,33167.5,188,412.4,460.1,2221.6,356.8,7850.2,109.2,122.9
7/26/2001,267.5,305.1,33121.9,187.4,410.5,461,2214.1,350.7,7828.1,108.7,122.1
7/27/2001,266.2,304.7,32938.7,187,408.5,459.9,2202.9,356,7792.6,108.4,122.1
7/30/2001,266.3,304.3,33331.4,186.9,407.6,459.8,2204.1,353,7806.6,108.6,121.9
7/31/2001,265.9,303.9,33206.9,186.6,406.4,459.3,2200.9,353.6,7805,108.5,121.8
8/1/2001,267.4,304.2,33353.2,186.7,410.9,459.1,2212.8,355.4,7845.1,108.7,122.4
8/2/2001,267,302.8,33022.6,186.5,410.8,456.9,2209.9,358.9,7835.4,108.3,122.5
8/3/2001,267.9,302.4,33059.4,187.4,411.3,456,2216.9,359.6,7868.6,108.8,122.9
8/6/2001,267.2,303.5,33094.1,188.3,408.1,457.6,2211.6,363.1,7842.3,108.7,123
8/7/2001,266.5,303.9,32983.8,187.9,408.6,457.7,2205.5,363.2,7812.8,108.4,122.8
8/8/2001,266.4,304,32789.8,188.4,407.9,457.6,2205.1,366.7,7820.2,108.3,123.1
8/9/2001,270,303.8,33227.6,190,414.9,457.9,2234.9,373.7,7926.7,109.9,124.8
8/10/2001,275.8,308,33609,193.3,424.8,466,2282.7,383.5,8090.3,112.1,127.6
8/13/2001,275.6,306.7,33685.2,193.8,424.1,464.7,2281.2,385.7,8087.2,112.1,127.6
8/14/2001,274.5,305.9,33432.7,193.2,422.8,464,2272.1,396.9,8058,111.6,128.2
8/15/2001,275.4,302.2,33022.7,191.5,421.5,458.8,2279.1,406.1,8084.3,111.4,129.2
8/16/2001,275.9,302.3,33156.3,191.2,422.3,459,2283.6,401.4,8104,111.6,128.9
8/17/2001,277.5,302.7,33371.7,192.1,427.6,459.7,2296.4,399,8149.3,112.1,129.2
8/20/2001,276.7,303.2,33386.1,191.5,427.6,460,2289.8,395.3,8128,112,128.7
8/21/2001,276.3,302.8,33099.3,190.8,427.7,459.4,2286.9,398,8113.3,112,128.8
8/22/2001,275.9,299.5,33039.9,189.5,426.1,455.3,2283.2,402.1,8103.4,111.7,128.9
8/23/2001,274.9,301,33030.1,190,424.1,457.1,2274.9,405,8072.9,111.4,128.9
8/24/2001,272.8,298.8,32736,188.6,420.2,454,2258.1,397.5,8014.3,110.7,127.5
8/27/2001,272.8,299.9,32753.7,189.1,420.9,455.8,2258,387.9,8010.2,110.8,126.8
8/28/2001,271.1,298.1,32715.7,187.2,417.3,452.1,2243.4,378.1,7957.2,110,125.3
8/29/2001,272.9,299.7,32605.6,187.9,421.3,455,2258.4,376,8012,110.6,125.8
8/30/2001,272.3,299.5,32673.3,187.9,421,454.4,2253.7,375.2,8016.5,110.5,125.5
8/31/2001,273,300.5,32488.4,188.2,423.2,455.7,2259.6,374.2,8030.6,111.1,125.7
9/3/2001,273.4,301.6,32461.7,188.3,424.1,457.4,2262.5,381.1,8040.9,111.3,126.4
9/4/2001,272.3,305.7,32362.8,188.3,422.2,463,2253.8,389.5,8024.7,111.1,126.9
9/5/2001,271.3,305.4,32663.1,186.8,423.2,461.6,2245.6,383.4,7996.8,110.9,126.1
9/6/2001,272.1,305.3,32986,187.3,423.8,461.9,2251.7,379.9,8013.8,111.2,126
9/7/2001,273.6,302.9,32890.8,187.2,428,458.9,2264.5,385.1,8057.8,111.8,127
9/10/2001,271.5,301.9,32825.7,186.2,425.3,457.5,2247.1,388,7998.9,111.4,126.6
9/11/2001,287,316.3,34062.6,195.3,451.1,475.4,2375.5,433.4,8459.3,117.7,135.8
9/12/2001,279,308.1,33327.9,190.7,434.9,463.4,2309.3,405.9,8224.4,114.6,130.8
9/13/2001,280.3,308.5,33328.7,190.8,438.4,463.9,2319.6,412.5,8260.7,115.1,131.8
9/14/2001,285.8,310.4,33515.6,194.5,447.5,464.6,2365,427.1,8423.1,117.4,135.1
9/17/2001,293.3,318.9,34509.7,200.1,459.4,473.8,2427.1,451.3,8639.1,121.1,139.8
9/18/2001,289.4,314,33982.8,197.9,454.7,464.8,2395.3,432.8,8525.7,120,137
9/19/2001,288.1,310,33792.7,196.2,452,458.6,2384.5,433.3,8486,119.4,136.6
9/20/2001,288.5,311.2,33519.4,196.8,453,458.9,2387.8,439,8486.5,119.7,137.2
9/21/2001,292.5,319.3,34107,200.7,459.5,461,2420.9,451.9,8607.1,122,139.9
9/24/2001,288.2,314.9,33856.3,196.8,452.2,460.8,2385.4,446.6,8483.5,119.9,137.8
9/25/2001,288,311.9,33808.3,196,451.8,456.7,2383.8,447.3,8474.7,119.7,137.7
9/26/2001,291.5,316.4,34357.6,197.6,458.4,467.5,2412.3,451.8,8571.3,121.7,139.3
9/27/2001,289.8,314.9,34677.4,196.4,457.3,466.3,2398.6,446.3,8535.8,121.5,138.2
9/28/2001,293.1,321.8,34917,199.4,463,473.8,2425.9,448.6,8637.4,122.7,139.6
10/1/2001,290.6,317.4,34903.9,196.6,458.1,470.5,2405.2,450.4,8560.2,121.7,139
10/2/2001,291.7,318.4,35235.7,198.9,457.7,472.4,2413.9,458.2,8599.9,122.5,140
10/3/2001,290.1,315.2,35019.4,196.5,455,467.1,2401.1,460.4,8558,122.2,139.6
10/4/2001,290.4,317.9,35014.7,196.6,455.2,471.9,2403.2,465.4,8573.2,122.3,140.2
10/5/2001,291.2,316.9,35021.2,196.7,455.4,470.4,2410.2,465.6,8595.6,122,140.5
10/8/2001,291.9,317.6,34978.2,198,455.7,469.6,2415.6,472.8,8612.8,122.4,141.5
10/9/2001,290,315.8,34823.2,197.7,453.1,468,2400.3,472.3,8565.2,121.9,140.8
10/10/2001,287.2,315.1,34545.6,198,450.2,467.4,2376.7,471.2,8484.7,120.5,139.7
10/11/2001,281.9,312.5,34203.9,195.3,441.4,463.6,2332.8,443.4,8329.5,118.2,135.6
10/12/2001,281.8,311.1,34220.4,194.3,441.6,461.4,2332.3,451.6,8315.1,118,136.2
10/15/2001,281.9,310.6,34108.1,194.8,439.1,459.4,2332.8,454.1,8320.8,117,136.4
10/16/2001,281.1,309.3,34077.7,194.2,439,458.1,2326.6,459.9,8305.4,117.6,136.6
10/17/2001,281.6,310.6,34055.3,194.1,441.4,460.1,2330.8,459.4,8324.4,117.9,136.8
10/18/2001,281,311.2,34006.6,194.5,442.7,459.9,2325.8,458.3,8306.9,117.6,136.5
10/19/2001,279.2,311.1,33852.5,194.1,440.3,458.8,2310.5,461,8251.4,117,136.2
10/22/2001,275.9,309.4,33655.7,193.3,435.6,457.3,2283.6,450,8157.5,116.3,134.1
10/23/2001,276.1,310.8,33956.9,194.3,433.6,459.9,2284.8,444.3,8165.3,116.3,133.7
10/24/2001,275.5,309,33863.1,193.7,433.6,457.9,2280.2,443.6,8149.6,115.8,133.5
10/25/2001,276.7,308.8,33945.6,193.6,436.6,456.5,2290.2,445.1,8199.7,116.4,134
10/26/2001,277.3,310.7,34135,193.5,436.7,458.5,2294.8,446.7,8238.5,116.9,134.3
10/29/2001,278.6,308.1,33986.4,191.9,438.8,454.4,2306,449.2,8276.1,117.1,134.9
10/30/2001,280.4,308.5,34100.8,192.5,442.6,453.6,2320.8,448.1,8323.4,118,135.3
10/31/2001,278.8,309.5,34120.4,191.7,442.3,455.2,2307.2,443.5,8287.5,117.6,134.5
11/1/2001,280.6,309.5,34142,191.9,446.3,455.8,2322.5,444.5,8351.2,118.5,135.2
11/2/2001,279.9,309.6,34037.2,191.3,445.7,456.1,2316.7,439.4,8330.7,118.3,134.5
11/5/2001,278.3,310.3,33849.1,191,443.6,456.8,2303,434.1,8276.5,117.4,133.5
11/6/2001,279,311.1,33761.3,191.3,444.8,457.8,2308.8,429.4,8298.1,117.4,133.4
11/7/2001,280.3,311.5,33928.9,191.3,446,458,2319.9,438.4,8338.4,118.2,134.6
11/8/2001,280,313.7,33816.6,192.4,447,460.2,2317,432.2,8329.9,118,134
11/9/2001,277.2,310.2,33319,190.1,444.3,454.8,2293.9,433.9,8239.8,117.1,133.2
11/12/2001,280,313,33664.4,192.2,449,457.6,2317.4,438.1,8324.5,118.3,134.5
11/13/2001,276.5,313.5,33586.5,191.6,441.7,460.6,2288.5,432.3,8220.5,116.8,133
11/14/2001,278.3,314.9,33835.2,192.9,443.2,462.5,2303,429.1,8287,117.5,133.3
11/15/2001,275.5,312.6,33722,192.4,437.5,459.2,2279.9,419.1,8211.2,116.2,131.4
11/16/2001,274.5,310.1,33692.1,192.1,436.5,454.5,2272.1,415.9,8190.3,115.6,130.8
11/19/2001,273.6,311.2,33737.6,193.4,433.2,454.9,2264.6,400.3,8180.6,115.6,129.2
11/20/2001,273,309.2,33474.6,192.6,434.5,450.3,2259.2,400.1,8172.1,115.5,128.9
11/21/2001,272.8,311.3,33593.9,193,436.9,453.1,2257.9,410.6,8168.3,116.1,129.8
11/22/2001,272.8,310.2,33782.8,193,436.5,452.4,2257.5,408.7,8171.6,116.2,129.7
11/23/2001,273.1,311.5,33981.8,193.9,436.5,456.1,2260.4,408,8177.9,116.4,129.8
11/26/2001,272.6,310.1,33877.4,193,436.5,454,2256.3,403.6,8163,116,129.2
11/27/2001,273.3,310,33874.1,193.3,435.9,453.4,2262.1,403.4,8183.9,116.3,129.3
11/28/2001,274.4,309.7,33804.7,192.7,435,452.2,2271.3,406.7,8216.9,116.6,130
11/29/2001,274.8,310,34036.7,193.2,434.1,455.3,2274.6,410.8,8228.8,117.5,130.4
11/30/2001,275.5,307.7,33919.6,193.2,433,453.7,2280.4,407.5,8248.5,118.2,130.3
12/3/2001,276.4,310.3,34216.3,194.5,435.8,457.2,2287.4,409.6,8278.7,119.1,130.8
12/4/2001,276.6,310.3,34338.5,194.5,434.8,457.1,2289.4,408.5,8283.1,119.8,130.7
12/5/2001,275,309.6,34170.1,194,432,456.7,2276.2,400.7,8237.9,119.7,129.6
12/6/2001,274.6,308.1,34193.8,192.6,432.6,454.7,2272.5,398.7,8225,119.6,129.2
12/7/2001,274.1,307.7,34428.3,191.5,431.1,455,2268.8,398.8,8244.9,120.3,129
12/10/2001,272.7,306.8,34403,190.1,430.6,454.3,2256.7,392.6,8208.9,119.5,128
12/11/2001,272.2,306.3,34374.8,189.7,429.2,452.5,2252.9,389.3,8186.4,119.5,127.5
12/12/2001,273.5,305.5,34529.4,189.2,428.4,450.9,2263.7,391.1,8225.5,120,128.1
12/13/2001,274.4,305.7,34672.3,189.7,430,450.6,2270.7,386.6,8322.4,121.7,128
12/14/2001,277.1,306.9,35285.1,190.9,433.8,452.7,2293.1,401,8404.3,125,130.1
12/17/2001,277.8,306.9,35445.1,190.5,433.8,453.1,2298.9,402,8450.5,124.3,130.4
12/18/2001,278.9,309.3,35652.4,191.4,438.9,455.9,2308,403.1,8448.5,125.8,130.9
12/19/2001,278.7,310.2,35695.1,192.2,438.8,457,2306.3,410.5,8440.3,126.9,131.4
12/20/2001,276.1,307.7,35509.2,190.8,435.3,451.4,2285.2,409.6,8365.8,128.9,130.5
12/21/2001,277.5,312.9,35954.3,192.9,439.9,458.4,2296.8,411.5,8379.1,126.1,131.3
12/24/2001,277.5,316,36066.7,192.8,443.6,468.5,2296.8,407.9,8379.1,124.9,131.2
12/25/2001,277.5,316,36066.7,192.8,443.6,468.5,2296.8,407.9,8379.1,124.9,131.2
12/26/2001,277.5,315.7,36234.6,191.7,443.7,468.6,2296.8,404.9,8379.1,124.7,131
12/27/2001,277.7,313.2,36470.3,191.1,443.6,464.9,2298.4,400.3,8385.2,124.5,130.8
12/28/2001,276.5,313.6,36276.8,190.9,441.5,464.2,2288.5,399.5,8431.9,124.6,130.4
12/31/2001,276.5,310.5,36238.1,190,441.4,459.1,2288.5,402.3,8431.9,124.5,130.5
1/1/2002,276.5,310.5,36238.1,190,441.4,459.1,2288.5,402.3,8431.9,124.5,130.5
1/2/2002,278.4,307.8,36775.6,192.5,444.5,456.6,2303.8,402.4,8488.3,126.1,131.1
1/3/2002,278.8,309.6,36716.5,193.4,445.1,459.3,2307.5,396.5,8541.3,126.8,130.8
1/4/2002,277.8,310.4,36408.9,192.7,443.7,458.5,2298.9,392.7,8481.1,125.1,130.1
1/7/2002,278.6,312.2,36594.1,193.7,444.8,460,2305.9,389.3,8507,124.5,130.2
1/8/2002,278.6,312.7,36925.6,193.2,445,461.3,2305.9,388.1,8531.4,123.8,130.1
1/9/2002,281.1,316.2,37259.8,195.2,448.8,467.1,2326.6,395.2,8587.6,124.3,131.6
1/10/2002,286.9,321.1,38043.5,198.5,459.1,476.3,2374.1,396.6,8760.7,127.4,133.8
1/11/2002,285.8,320.8,37721.9,198,456.2,474.6,2365.1,393.5,8708.2,126.6,133.2
1/14/2002,286.4,320.1,37692.2,197.6,457.4,473.9,2370,390.6,8726.5,127,133
1/15/2002,284.2,318.9,37311.2,196.8,452.3,471.7,2352.3,389.4,8680.9,126.9,132.2
1/16/2002,284.6,322.1,37534.5,197.9,453,473.6,2355.6,391.5,8686,127.2,132.5
1/17/2002,285,323.6,37642.8,198.4,459.3,475.4,2358.9,388.3,8716.7,126.7,132.5
1/18/2002,283.2,320.5,37601.9,197.2,457.2,471.4,2344,382.6,8667.3,125.9,131.3
1/21/2002,282.3,319.6,37435.8,196.6,456.1,469.2,2336.5,374.5,8637.2,125.5,130.3
1/22/2002,282.1,319.6,37846.9,197.5,453.5,469.4,2334.4,378.7,8629.3,125.8,130.6
